sergey,28.03.2021 воскресенье,0,0% выполнено,Простой уровень,Без учета времени,00:07:53,00:07:55,
sergey,28.03.2021 воскресенье,0,Выполнена успешно,Простой уровень,Уменьшенное время,00:09:51,00:11:09,00:05:00
sergey,28.03.2021 воскресенье,0,0% выполнено,Простой уровень,Без учета времени,00:17:21,00:17:22,
sergey,28.03.2021 воскресенье,0,20% выполнено,Нормальный уровень,Уменьшенное время,00:17:35,00:17:48,00:05:00
sergey,28.03.2021 воскресенье,0,0% выполнено,Простой уровень,Без учета времени,13:40:14,13:40:16,
sergey,11.04.2021 воскресенье,0,13% выполнено,Нормальный уровень,Норматив по времени,01:04:30,01:04:48,00:10:00
sergey,11.04.2021 воскресенье,0,0% выполнено,Нормальный уровень,Норматив по времени,01:06:06,01:06:09,00:10:00
sergey,17.05.2021 понедельник,5,40% выполнено,Нормальный уровень,Без учета времени,14:25:58,14:27:38,
